,lad19cd,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26
110,E07000084,1.6119407,1.5777824,1.5537393,1.5389826,1.5328821,1.5349743,1.5449415,1.5625913,1.587843,1.6207187,1.6613342,1.7098949,1.7666894,1.8320912,1.9065547,1.990618,2.0849009,2.1901083,2.3070345,2.4365585,2.5796547,2.7373912,2.9109333,3.1015418,3.31058,3.539511,3.7898953,4.063391,4.3617473,4.6867967,5.0404496,5.4246774,5.841495,6.292942,6.7810545,7.3078423,7.8752365,8.485056,9.138966,9.838398,10.58451,11.378111,12.219576,13.10878,14.045008,15.026867,16.052204,17.118025,18.220406,19.354427,20.514137,21.692465,22.881252,24.071226,25.252028,26.412315,27.539816,28.621513,29.643793,30.593834,31.463556,32.246807,32.93837,33.533997,34.030445,34.42551,34.717987,34.907692,34.995403,34.982822,34.8725,34.6678,34.37278,33.992146,33.53113,32.995445,32.391144,31.724566,31.002247,30.230825,29.416965,28.5673,27.68835,26.786459,25.867754,24.938107,24.00306,23.067846,22.137327,21.215975,20.30788,19.416746,18.54587,17.698168,16.876163,16.082022,15.317566,14.584273,13.883329,13.2156315,12.58183,11.982342,11.417389,10.8870325,10.391195,9.929691,9.502268,9.108633,8.748481,8.421542,8.127606,7.8665695,7.638474,7.443555,7.2822976,7.155495,7.0643334
111,E07000085,1.5905343,1.5627941,1.5438247,1.5329562,1.529674,1.5335938,1.5444443,1.5620527,1.5863322,1.6172762,1.6549485,1.6994815,1.7510678,1.8099623,1.876477,1.9509807,2.0338986,2.1257114,2.2269542,2.3382175,2.4601471,2.5934417,2.7388566,2.8971958,3.0693157,3.2561216,3.4585636,3.6776311,3.9143472,4.169763,4.444946,4.7409697,5.058901,5.3997827,5.7646127,6.154333,6.5697923,7.0117226,7.4807186,7.9771867,8.501326,9.053084,9.632112,10.237725,10.868869,11.524071,12.201395,12.898421,13.61219,14.339208,15.075394,15.816098,16.556099,17.289614,18.01034,18.711494,19.385897,20.026041,20.624207,21.17321,21.668566,22.106869,22.48525,22.8014,23.053572,23.240625,23.361988,23.417671,23.408253,23.334852,23.199102,23.003098,22.749409,22.440958,22.08105,21.673271,21.221468,20.729685,20.20211,19.643032,19.0568,18.44775,17.820192,17.178352,16.52633,15.868089,15.207396,14.547815,13.892686,13.245098,12.607881,11.983593,11.374527,10.782693,10.209834,9.657425,9.126686,8.618585,8.133865,7.6730494,7.2364664,6.8242617,6.436423,6.0728006,5.7331295,5.4170494,5.1241236,4.853873,4.605783,4.3793373,4.174039,3.9894292,3.8251207,3.6808171,3.55635,3.4517086,3.3670847
112,E07000086,0.89298445,0.8666353,0.8479411,0.8361359,0.8306533,0.831091,0.83718634,0.8487956,0.86588067,0.8885003,0.9168019,0.9510194,0.99146926,1.038553,1.0927572,1.1546569,1.2249197,1.3043097,1.3936961,1.4940549,1.6064793,1.7321863,1.8725228,2.0289702,2.2031546,2.3968487,2.6119757,2.8506103,3.1149766,3.4074426,3.7305117,4.086803,4.4790373,4.909996,5.3824944,5.8993263,6.463209,7.076707,7.7421584,8.461569,9.236506,10.067993,10.956348,11.901076,12.900703,13.952638,15.053023,16.196619,17.37666,18.584793,19.811005,21.043612,22.2693,23.47323,24.639187,25.749846,26.787045,27.732206,28.566765,29.274372,29.846735,30.27936,30.569979,30.718521,30.727018,30.599443,30.341541,29.96061,29.465271,28.865213,28.17093,27.393497,26.544285,25.634771,24.676321,23.68,22.656416,21.615597,20.566877,19.518827,18.479195,17.454876,16.451906,15.475467,14.529903,13.618771,12.744883,11.910345,11.116636,10.364657,9.6547985,8.987008,8.3608465,7.775552,7.2300906,6.723219,6.2535267,5.8194776,5.419458,5.0518064,4.7148457,4.4069138,4.1263824,3.8716836,3.641323,3.433899,3.248114,3.0827923,2.9368863,2.8094964,2.699878,2.6074665,2.5318897,2.4729965,2.4308898,2.4059644,2.3989668
113,E07000087,1.6939386,1.5958045,1.5153722,1.4500555,1.3978093,1.3570164,1.3264046,1.3049797,1.291975,1.286816,1.2890881,1.2985166,1.3149447,1.3383268,1.3687146,1.4062508,1.4511658,1.5037732,1.5644702,1.6337336,1.7121246,1.8002871,1.8989512,2.008933,2.1311386,2.2665665,2.416306,2.5815423,2.7635515,2.9637043,3.1834586,3.4243567,3.6880171,3.9761202,4.2903967,4.6326103,5.0045295,5.407897,5.844401,6.315627,6.823011,7.3677883,7.95092,8.573037,9.234359,9.934604,10.672925,11.447805,12.256983,13.097368,13.964973,14.854833,15.760982,16.676416,17.593088,18.501947,19.392994,20.255388,21.077593,21.84848,22.56055,23.207773,23.78481,24.287094,24.71088,25.053288,25.312336,25.486925,25.57687,25.582836,25.506329,25.349628,25.115759,24.80838,24.431747,23.99061,23.490128,22.935816,22.333403,21.6888,21.007998,20.296972,19.56165,18.807817,18.041056,17.26671,16.489834,15.71515,14.947023,14.189439,13.445991,12.719871,12.013867,11.330367,10.671376,10.03852,9.433073,8.855978,8.307861,7.7890735,7.2997093,6.8396373,6.4085293,6.00589,5.6310863,5.2833743,4.961923,4.66585,4.3942327,4.1461434,3.9206636,3.7169113,3.5340586,3.3713524,3.2281392,3.1038823,2.998193
114,E07000088,0.73132205,0.70188236,0.6784375,0.6602678,0.64680666,0.63761145,0.6323427,0.63074625,0.6326401,0.63790613,0.6464806,0.65835035,0.6735466,0.69214433,0.71425885,0.7400452,0.769698,0.8034518,0.84158164,0.8844041,0.9322791,0.9856122,1.0448557,1.1105117,1.1831332,1.2633293,1.3517636,1.4491589,1.5562979,1.6740242,1.8032434,1.9449227,2.1000881,2.2698226,2.4552622,2.6575892,2.8780231,3.1178074,3.378202,3.6604562,3.9657953,4.2953944,4.6503444,5.0316243,5.4400635,5.8762937,6.3407135,6.83343,7.3542085,7.9024296,8.477019,9.0764065,9.698472,10.340503,10.99915,11.670415,12.349619,13.031416,13.709807,14.37862,15.033027,15.668576,16.280857,16.865541,17.418427,17.935513,18.41302,18.84745,19.235634,19.57476,19.8624,20.09657,20.275702,20.39872,20.465015,20.474463,20.427416,20.32471,20.167645,19.957956,19.697811,19.389761,19.03672,18.641912,18.208838,17.741224,17.242985,16.718163,16.170874,15.605275,15.025498,14.43562,13.8396015,13.241257,12.644213,12.0518875,11.467452,10.893812,10.333592,9.789133,9.262472,8.755361,8.269259,7.8053517,7.3645563,6.94755,6.554784,6.1865096,5.84281,5.523619,5.2287545,4.957954,4.710898,4.487246,4.2866726,4.1088967,3.9537282
115,E07000089,0.7514295,0.76596534,0.7840356,0.80568135,0.8309814,0.860049,0.8930314,0.930108,0.97148836,1.0174142,1.0681577,1.124022,1.18534,1.2524772,1.3258289,1.4058229,1.4929172,1.5876017,1.6903961,1.8018496,1.9225404,2.0530722,2.1940737,2.3461928,2.5100946,2.686457,2.8759625,3.0792923,3.2971172,3.530088,3.778825,4.043905,4.325844,4.625084,4.9419756,5.276761,5.629543,6.0002766,6.3887396,6.794508,7.216933,7.655123,8.107917,8.573861,9.051196,9.537837,10.031369,10.529036,11.027735,11.524043,12.014215,12.494212,12.95974,13.406287,13.829182,14.22365,14.584897,14.908176,15.188892,15.423172,15.6095,15.747369,15.836764,15.87817,15.872521,15.821175,15.725867,15.588671,15.41195,15.198318,14.950578,14.671684,14.364701,14.032747,13.678966,13.306483,12.918383,12.517667,12.107232,11.68985,11.268155,10.844616,10.421539,10.001052,9.585101,9.17545,8.773686,8.381209,7.999251,7.6288743,7.270979,6.9263186,6.5955048,6.2790155,5.9772134,5.6903543,5.4186006,5.162028,4.920646,4.694406,4.4832187,4.2869573,4.105482,3.9386468,3.7863152,3.6483757,3.5247555,3.4154406,3.3204935,3.240074,3.174468,3.124118,3.0896614,3.0719724,3.0722284,3.0919816,3.1332567
116,E07000090,1.0618457,1.05827,1.0596921,1.0659164,1.0768187,1.0923357,1.1124619,1.1372428,1.1667731,1.2011944,1.2406937,1.2855029,1.3358972,1.3921982,1.454773,1.5240349,1.6004468,1.6845207,1.7768228,1.8779707,1.9886407,2.1095657,2.2415411,2.3854227,2.5421298,2.7126482,2.8980274,3.0993838,3.3178961,3.554807,3.8114176,4.0890827,4.389208,4.7132344,5.062636,5.4389014,5.843523,6.2779717,6.743684,7.2420235,7.7742696,8.341575,8.944927,9.585117,10.2626915,10.977912,11.730697,12.520584,13.346669,14.207564,15.101342,16.025484,16.976858,17.95166,18.945398,19.952873,20.968172,21.984684,22.995115,23.991856,24.968082,25.91705,26.831865,27.705576,28.53123,29.301962,30.011059,30.6521,31.21898,31.706066,32.10822,32.420933,32.64038,32.76351,32.788105,32.712814,32.537235,32.261906,31.88836,31.41907,30.857475,30.207937,29.475668,28.666702,27.787762,26.846207,25.849903,24.807127,23.726408,22.616426,21.485884,20.343372,19.19724,18.055504,16.925716,15.814891,14.729438,13.675069,12.656779,11.678813,10.744653,9.857018,9.0179,8.228574,7.4896607,6.801173,6.162575,5.572854,5.030582,4.533992,4.081036,3.669468,3.2968867,2.960804,2.6586933,2.3880336,2.1463509
117,E07000091,4.275109,4.02438,3.816541,3.6453192,3.5057023,3.3936827,3.306058,3.2402768,3.1943202,3.166611,3.1559386,3.1614068,3.1823826,3.218468,3.269468,3.3353739,3.4163418,3.5126805,3.6248457,3.7534246,3.8991358,4.0628204,4.245439,4.4480624,4.6718717,4.9181523,5.188281,5.4837217,5.806014,6.1567574,6.5375967,6.9501977,7.396225,7.8773093,8.395013,8.950792,9.545947,10.1815605,10.858456,11.577105,12.337586,13.139491,13.981839,14.863,15.780625,16.731546,17.71171,18.716114,19.738749,20.772562,21.809454,22.840279,23.854885,24.8422,25.790346,26.686787,27.518538,28.272362,28.935106,29.495287,29.947647,30.289577,30.519835,30.638521,30.647018,30.547916,30.344915,30.042706,29.64687,29.163729,28.600191,27.963669,27.261875,26.50275,25.694315,24.844551,23.961313,23.05223,22.124626,21.185448,20.241224,19.29801,18.36136,17.43632,16.527382,15.638525,14.7732,13.934347,13.124401,12.345346,11.598715,10.885634,10.2068615,9.562806,8.953571,8.378993,7.8386736,7.3320127,6.858238,6.416444,6.0056157,5.624657,5.2724214,4.9477267,4.649386,4.376224,4.1270957,3.9009097,3.6966343,3.513328,3.3501449,3.2063599,3.0813832,2.9747844,2.8863187,2.8159552,2.7639184
118,E07000092,1.3372811,1.3503897,1.369421,1.3943162,1.4250845,1.4617954,1.5045772,1.5536097,1.6091228,1.6713965,1.740757,1.8175787,1.9022781,1.9953194,2.09721,2.2085016,2.3297887,2.4617083,2.6049383,2.7601945,2.92823,3.1098309,3.3058133,3.5170145,3.7442913,3.9885094,4.250537,4.531227,4.8314137,5.1518917,5.4934006,5.856609,6.2420893,6.650294,7.0815353,7.5359592,8.01351,8.513899,9.036585,9.58073,10.145173,10.72841,11.328537,11.943261,12.569849,13.205136,13.84549,14.486847,15.124678,15.754043,16.369604,16.965673,17.536276,18.075212,18.576147,19.032705,19.438585,19.787672,20.074163,20.293428,20.444326,20.527178,20.543034,20.493608,20.381248,20.208832,19.979723,19.697676,19.366772,18.99134,18.575882,18.124983,17.64329,17.1354,16.605844,16.059015,15.499133,14.930223,14.356064,13.780186,13.205847,12.636022,12.073402,11.520391,10.979109,10.4514,9.938845,9.442767,8.964257,8.504176,8.063188,7.641757,7.2401867,6.858625,6.4970856,6.155465,5.8335648,5.531098,5.247715,4.983015,4.7365603,4.507889,4.2965345,4.102031,3.923932,3.7618215,3.6153235,3.4841254,3.3679798,3.2667305,3.1803255,3.108842,3.0525064,3.0117295,2.987142,2.9796407,2.9904516
119,E07000093,3.2796695,3.1436574,3.0315325,2.9404137,2.8679705,2.812317,2.7719374,2.7456214,2.732417,2.731591,2.7425969,2.7650518,2.798712,2.8434644,2.8993056,2.9663384,3.0447562,3.1348426,3.2369616,3.3515515,3.4791243,3.6202567,3.77559,3.9458187,4.1316924,4.334005,4.5535874,4.791303,5.048031,5.3246617,5.6220756,5.9411345,6.282658,6.6474013,7.036035,7.4491186,7.8870673,8.350118,8.838302,9.351397,9.888896,10.449968,11.033403,11.6375885,12.260464,12.899482,13.551584,14.213177,14.880101,15.547658,16.21059,16.863104,17.498938,18.111378,18.693363,19.237556,19.73648,20.182638,20.568645,20.88828,21.13933,21.321198,21.434046,21.478777,21.456968,21.370813,21.223057,21.016933,20.756079,20.444471,20.08634,19.686113,19.248323,18.777557,18.278395,17.755362,17.21285,16.65513,16.086256,15.510089,14.930236,14.350057,13.77264,13.200808,12.637093,12.083771,11.542842,11.01605,10.504884,10.010606,9.534252,9.076656,8.638465,8.220151,7.8220334,7.444298,7.0870156,6.750152,6.4335947,6.1371603,5.860625,5.6037254,5.366191,5.1477475,4.948144,4.7671647,4.604651,4.460524,4.3348045,4.2276382,4.1393323,4.070392,4.0215626,3.9938867,3.98878,4.00812,4.054368
120,E07000094,0.75534236,0.7746581,0.79811203,0.8258367,0.8580151,0.89487714,0.93670166,0.98381585,1.0365958,1.0954698,1.1609186,1.2334797,1.3137467,1.4023753,1.5000851,1.6076615,1.7259607,1.8559093,1.998511,2.1548436,2.3260643,2.5134087,2.7181907,2.941799,3.1856973,3.4514172,3.7405524,4.054747,4.395686,4.765077,5.1646376,5.596065,6.0610156,6.5610685,7.0976954,7.672219,8.285766,8.939216,9.633154,10.367805,11.142974,11.958,12.811653,13.702119,14.626894,15.582761,16.565718,17.570948,18.592783,19.62471,20.659342,21.688469,22.70311,23.693565,24.649529,25.560223,26.414541,27.201244,27.909147,28.528284,29.052963,29.479446,29.805124,30.028519,30.14927,30.168106,30.086815,29.908154,29.635784,29.274197,28.828575,28.30474,27.709003,27.048073,26.328957,25.558832,24.744965,23.894608,23.014912,22.11285,21.195137,20.268194,19.338058,18.410378,17.490347,16.58271,15.691734,14.8212,13.974404,13.154177,12.362866,11.602397,10.874261,10.179553,9.519004,8.893006,8.301653,7.7447586,7.2219033,6.7324576,6.275625,5.8504586,5.455903,5.090815,4.753992,4.4441986,4.1601806,3.900698,3.6645331,3.4505146,3.2575285,3.0845406,2.9306064,2.7948842,2.6766555,2.5753386,2.49051
121,E07000095,2.2227595,2.257827,2.3001552,2.3497643,2.4067328,2.4711864,2.5433023,2.6233008,2.711444,2.8080363,2.9134226,3.0279872,3.1521473,3.286361,3.431121,3.5869527,3.7544177,3.934107,4.1266456,4.3326817,4.552895,4.7879844,5.0386753,5.3057017,5.589814,5.8917665,6.212318,6.5522137,6.912185,7.292943,7.695157,8.119454,8.5664,9.036483,9.530105,10.047561,10.5890255,11.154522,11.743918,12.356891,12.99292,13.651257,14.330903,15.030596,15.748783,16.483606,17.232893,17.994127,18.764448,19.540655,20.319185,21.09614,21.867273,22.628036,23.373571,24.09877,24.798306,25.466671,26.09825,26.688066,27.234016,27.735037,28.190453,28.599957,28.963587,29.28173,29.555065,29.784575,29.97151,30.117344,30.223772,30.292685,30.326128,30.326288,30.295471,30.236088,30.150612,30.041613,29.911674,29.763433,29.59957,29.422752,29.235687,29.0411,28.8417,28.640238,28.439472,28.242193,28.051228,27.86944,27.699778,27.545269,27.409056,27.294422,27.204819,27.143925,27.115688,27.124382,27.174662,27.27169,27.421196,27.629625,27.904263,28.25344,28.686735,29.215256,29.851955,30.612083,31.513657,32.57815,33.831295,35.304153,37.034428,39.06823,41.4623,44.28696,47.630024
122,E07000096,2.094255,2.1566882,2.2267308,2.3045933,2.3905334,2.484849,2.58788,2.700004,2.8216352,2.953224,3.0952528,3.2482405,3.4127316,3.589304,3.7785597,3.9811285,4.1976595,4.428822,4.6753035,4.9377985,5.217011,5.5136447,5.8284006,6.1619644,6.515002,6.888152,7.282011,7.6971264,8.133984,8.59299,9.074463,9.57862,10.105547,10.655198,11.227364,11.821671,12.437536,13.074175,13.730569,14.405437,15.09725,15.80418,16.524103,17.254595,17.992912,18.735981,19.480413,20.222502,20.958231,21.6833,22.393127,23.082909,23.747627,24.382109,24.98108,25.539213,26.051197,26.511822,26.91602,27.259825,27.543032,27.766796,27.93279,28.043125,28.100319,28.107212,28.066929,27.982824,27.85842,27.69736,27.503366,27.280197,27.031603,26.761309,26.472971,26.170181,25.856407,25.535032,25.209301,24.882343,24.55718,24.236696,23.923685,23.62083,23.330734,23.055939,22.798937,22.56221,22.34823,22.159525,21.998684,21.86842,21.7716,21.711311,21.690912,21.714119,21.785069,21.908442,22.089558,22.334538,22.650473,23.045626,23.529682,24.114113,24.812513,25.641129,26.619484,27.771175,29.124884,30.715687,32.58676,34.79161,37.396996,40.48684,44.16745,48.574635,53.88336
123,E07000098,6.824078,6.635942,6.4794173,6.3514104,6.2493377,6.17104,6.114724,6.078899,6.0623307,6.0640197,6.0831513,6.119088,6.1713276,6.239506,6.3233643,6.422745,6.537581,6.6678734,6.813696,6.9751763,7.152492,7.345861,7.555536,7.781789,8.02491,8.285198,8.562946,8.858438,9.171929,9.503645,9.853763,10.222399,10.609597,11.015311,11.439385,11.8815565,12.341406,12.818374,13.311714,13.820497,14.343578,14.879592,15.426924,15.983706,16.547804,17.116798,17.687992,18.258396,18.824734,19.383463,19.930763,20.462582,20.97464,21.462488,21.921524,22.347063,22.73437,23.078753,23.375608,23.621431,23.816696,23.96323,24.063263,24.119335,24.134296,24.111202,24.053288,23.963915,23.84652,23.704592,23.541605,23.361015,23.166235,22.960596,22.747356,22.52966,22.31057,22.093046,21.87994,21.674025,21.478003,21.294495,21.126097,20.975386,20.844927,20.737337,20.655304,20.601625,20.579252,20.591347,20.641346,20.733023,20.870567,21.058691,21.30274,21.608818,21.983973,22.436375,22.975555,23.612726,24.361137,25.236513,26.257647,27.44711,28.832148,30.445875,32.32873,34.530445,37.11253,40.15159,43.743687,48.010227,53.105724,59.22854,66.63538,75.66153,86.74897
124,E07000099,2.1868944,2.2018328,2.2244968,2.2547038,2.2923481,2.3373907,2.3898532,2.4498117,2.5173922,2.5927687,2.6761563,2.7678134,2.8680332,2.9771485,3.095524,3.2235582,3.3616805,3.510347,3.6700435,3.8412766,4.0245757,4.22049,4.4295826,4.6524243,4.8895955,5.141675,5.409237,5.6928396,5.9930234,6.3102956,6.6451235,6.997927,7.369057,7.758789,8.167305,8.5946865,9.040889,9.505724,9.988853,10.489752,11.0077095,11.541807,12.090884,12.6535425,13.228129,13.812708,14.405061,15.002683,15.602777,16.202253,16.797731,17.385567,17.961859,18.522472,19.063087,19.57922,20.06628,20.519619,20.934593,21.307281,21.636534,21.922232,22.16463,22.36435,22.52232,22.639791,22.718262,22.759464,22.765327,22.737946,22.679537,22.59243,22.47903,22.341784,22.183168,22.005672,21.81176,21.603888,21.384468,21.155857,20.92039,20.68031,20.43783,20.195097,19.954205,19.717209,19.486116,19.26291,19.049557,18.848013,18.660261,18.488298,18.334196,18.2001,18.088263,18.001087,17.941174,17.911346,17.914728,17.954805,18.035513,18.161312,18.337336,18.569519,18.86478,19.231232,19.678473,20.217916,20.86322,21.630844,22.540726,23.617208,24.890184,26.39661,28.182516,30.305632,32.838932
125,E07000102,1.3640211,1.4323239,1.5063052,1.5862633,1.6725168,1.7654033,1.8652793,1.9725186,2.0875113,2.2106652,2.342402,2.4831588,2.6333823,2.793533,2.9640782,3.1454911,3.338252,3.5428367,3.7597241,3.9893827,4.2322717,4.4888334,4.7594943,5.0446486,5.344659,5.659851,5.9905024,6.3368344,6.6990023,7.077096,7.4711156,7.8809757,8.306483,8.747337,9.203109,9.6732435,10.157038,10.653634,11.162018,11.680997,12.209207,12.745099,13.286934,13.832785,14.380529,14.927866,15.4723,16.011175,16.54166,17.06079,17.565454,18.052456,18.518507,18.960278,19.374414,19.757593,20.10655,20.418125,20.689297,20.917767,21.103558,21.247559,21.350967,21.415268,21.442192,21.433685,21.391863,21.318983,21.217405,21.08958,20.937998,20.76516,20.57358,20.365747,20.14411,19.911072,19.668959,19.420042,19.166513,18.910471,18.653961,18.398924,18.14724,17.900728,17.661137,17.430157,17.209457,17.000677,16.805431,16.62535,16.462095,16.317362,16.192926,16.090664,16.012575,15.960839,15.937848,15.946248,15.989022,16.069538,16.191652,16.359802,16.579128,16.855637,17.19638,17.609695,18.105482,18.695576,19.3942,20.21855,21.189535,22.332747,23.679682,25.269375,27.150562,29.3845,32.048767
126,E07000103,2.1940973,2.2335362,2.2800236,2.3336308,2.39448,2.4627366,2.5386126,2.6223571,2.7142594,2.8146458,2.9238796,3.0423598,3.1705139,3.3088071,3.4577324,3.6178122,3.7895977,3.9736621,4.170605,4.3810444,4.6056128,4.8449564,5.09973,5.3705873,5.6581807,5.963148,6.2861104,6.627658,6.9883423,7.3686647,7.769064,8.189901,8.631451,9.093876,9.577214,10.081372,10.6060915,11.150936,11.715274,12.298258,12.8988085,13.515597,14.14702,14.791199,15.445956,16.108816,16.776987,17.447365,18.116543,18.780811,19.436172,20.078363,20.702885,21.305035,21.879944,22.422632,22.92807,23.391224,23.807133,24.171827,24.484966,24.747515,24.960917,25.127,25.247974,25.326347,25.364893,25.366592,25.334597,25.272173,25.182669,25.06948,24.936016,24.785671,24.621809,24.447739,24.26671,24.081902,23.89642,23.713282,23.535463,23.36586,23.207338,23.062729,22.934847,22.826534,22.740675,22.680239,22.648314,22.64814,22.683195,22.757215,22.874294,23.038954,23.256227,23.531803,23.872135,24.284613,24.77775,25.361435,26.047207,26.848612,27.781637,28.865269,30.122137,31.579409,33.269825,35.233086,37.51764,40.182877,43.302113,46.96641,51.28963,56.415142,62.524727,69.850685,78.692215
127,E07000105,0.49305812,0.5255428,0.56062174,0.59844935,0.6391884,0.6830085,0.73008716,0.7806088,0.83476526,0.89275575,0.9547869,1.0210726,1.0918331,1.1672965,1.2476978,1.3332783,1.4242871,1.5209793,1.623617,1.7324684,1.8478078,1.9699168,2.0990818,2.2355945,2.379752,2.5318575,2.692216,2.8611379,3.0389364,3.2259266,3.4224243,3.6287477,3.8452113,4.0721292,4.3098106,4.558562,4.8186793,5.0904517,5.374157,5.670057,5.9783993,6.299414,6.633306,6.9802594,7.340425,7.713931,8.1008625,8.501271,8.915168,9.342519,9.783241,10.2372,10.704216,11.184044,11.676384,12.180882,12.697117,13.224612,13.762822,14.31115,14.868905,15.435324,16.009579,16.590769,17.177925,17.769999,18.365871,18.964354,19.56417,20.163998,20.76242,21.357965,21.949116,22.53428,23.111841,23.680128,24.237473,24.782179,25.312563,25.826958,26.323748,26.80136,27.258312,27.693226,28.104834,28.492027,28.853868,29.189613,29.498728,29.780931,30.036194,30.264784,30.467268,30.644537,30.79782,30.9287,31.039146,31.131504,31.208525,31.273369,31.329643,31.381393,31.433144,31.489935,31.557337,31.641531,31.749348,31.888369,32.067036,32.294777,32.582214,32.941372,33.38599,33.9319,34.597523,35.404488,36.37847
128,E07000106,1.0977489,1.1630964,1.2330408,1.3078111,1.3876473,1.4727981,1.5635234,1.6600918,1.762781,1.8718818,1.9876924,2.1105254,2.2406995,2.3785498,2.524421,2.6786706,2.841669,3.0138001,3.195463,3.3870687,3.589047,3.8018405,4.0259113,4.261736,4.5098104,4.7706504,5.0447884,5.332777,5.6351895,5.9526196,6.2856803,6.6350093,7.001263,7.385118,7.787271,8.2084465,8.6493845,9.110842,9.5936,10.098457,10.626227,11.177745,11.753852,12.35541,12.983288,13.638364,14.321531,15.033678,15.7757015,16.548502,17.352976,18.19001,19.060503,19.965342,20.90539,21.88153,22.894623,23.94552,25.035072,26.163914,27.331722,28.53774,29.780931,31.059965,32.3732,33.71865,35.093956,36.496387,37.922806,39.369675,40.832993,42.30837,43.790943,45.275433,46.756157,48.226986,49.681458,51.112755,52.513733,53.87703,55.195095,56.460224,57.66472,58.800888,59.861195,60.838337,61.72533,62.515644,63.203293,63.782913,64.24991,64.60051,64.83185,64.94208,64.93035,64.79694,64.54323,64.17172,63.686043,63.090874,62.391975,61.59605,60.71072,59.744373,58.706123,57.605663,56.453114,55.25896,54.033905,52.78874,51.53425,50.28113,49.039875,47.820717,46.63359,45.488113,44.393543
